Year,구분,A. 시도,B. 시군구,Value
2016,조이혼율,4.경기도,,2.1
2017,조이혼율,4.경기도,,2.1
2018,조이혼율,4.경기도,,2.2
2019,조이혼율,4.경기도,,2.2
2020,조이혼율,4.경기도,,2.1
2021,조이혼율,4.경기도,,2
2001,조이혼율,4.경기도,가평군,2.6
2002,조이혼율,4.경기도,가평군,2.5
2003,조이혼율,4.경기도,가평군,2.9
2004,조이혼율,4.경기도,가평군,2.5
2005,조이혼율,4.경기도,가평군,2.8
2006,조이혼율,4.경기도,가평군,2.8
2007,조이혼율,4.경기도,가평군,2.8
2008,조이혼율,4.경기도,가평군,2.7
2009,조이혼율,4.경기도,가평군,2.7
2010,조이혼율,4.경기도,가평군,2.4
2011,조이혼율,4.경기도,가평군,2.5
2012,조이혼율,4.경기도,가평군,2.6
2013,조이혼율,4.경기도,가평군,2.4
2014,조이혼율,4.경기도,가평군,2.7
2015,조이혼율,4.경기도,가평군,2.8
2016,조이혼율,4.경기도,가평군,2.3
2017,조이혼율,4.경기도,가평군,2.4
2018,조이혼율,4.경기도,가평군,2.8
2019,조이혼율,4.경기도,가평군,2.2
2020,조이혼율,4.경기도,가평군,3.2
2021,조이혼율,4.경기도,가평군,2.3
2001,조이혼율,4.경기도,고양시,2.7
2002,조이혼율,4.경기도,고양시,2.6
2003,조이혼율,4.경기도,고양시,3.1
2004,조이혼율,4.경기도,고양시,2.7
2005,조이혼율,4.경기도,고양시,2.5
2006,조이혼율,4.경기도,고양시,2.5
2007,조이혼율,4.경기도,고양시,2.4
2008,조이혼율,4.경기도,고양시,2.3
2009,조이혼율,4.경기도,고양시,2.3
2010,조이혼율,4.경기도,고양시,2.1
2011,조이혼율,4.경기도,고양시,2
2012,조이혼율,4.경기도,고양시,2.2
2013,조이혼율,4.경기도,고양시,2.1
2014,조이혼율,4.경기도,고양시,2.2
2015,조이혼율,4.경기도,고양시,1.9
2016,조이혼율,4.경기도,고양시,2
2017,조이혼율,4.경기도,고양시,1.9
2018,조이혼율,4.경기도,고양시,2
2019,조이혼율,4.경기도,고양시,1.8
2020,조이혼율,4.경기도,고양시,1.9
2021,조이혼율,4.경기도,고양시,1.8
2001,조이혼율,4.경기도,과천시,1.9
2002,조이혼율,4.경기도,과천시,1.8
2003,조이혼율,4.경기도,과천시,1.9
2004,조이혼율,4.경기도,과천시,2
2005,조이혼율,4.경기도,과천시,1.4
2006,조이혼율,4.경기도,과천시,1.6
2007,조이혼율,4.경기도,과천시,1.5
2008,조이혼율,4.경기도,과천시,1.4
2009,조이혼율,4.경기도,과천시,1.2
2010,조이혼율,4.경기도,과천시,1.1
2011,조이혼율,4.경기도,과천시,1.3
2012,조이혼율,4.경기도,과천시,1.2
2013,조이혼율,4.경기도,과천시,1.4
2014,조이혼율,4.경기도,과천시,1.1
2015,조이혼율,4.경기도,과천시,1.3
2016,조이혼율,4.경기도,과천시,1.3
2017,조이혼율,4.경기도,과천시,1.2
2018,조이혼율,4.경기도,과천시,1.3
2019,조이혼율,4.경기도,과천시,1.4
2020,조이혼율,4.경기도,과천시,1.3
2021,조이혼율,4.경기도,과천시,1.2
2001,조이혼율,4.경기도,광명시,2.8
2002,조이혼율,4.경기도,광명시,2.8
2003,조이혼율,4.경기도,광명시,3.3
2004,조이혼율,4.경기도,광명시,2.7
2005,조이혼율,4.경기도,광명시,2.8
2006,조이혼율,4.경기도,광명시,2.6
2007,조이혼율,4.경기도,광명시,2.4
2008,조이혼율,4.경기도,광명시,2.2
2009,조이혼율,4.경기도,광명시,2.4
2010,조이혼율,4.경기도,광명시,2
2011,조이혼율,4.경기도,광명시,2.1
2012,조이혼율,4.경기도,광명시,2
2013,조이혼율,4.경기도,광명시,2
2014,조이혼율,4.경기도,광명시,2
2015,조이혼율,4.경기도,광명시,1.8
2016,조이혼율,4.경기도,광명시,1.9
2017,조이혼율,4.경기도,광명시,1.9
2018,조이혼율,4.경기도,광명시,1.9
2019,조이혼율,4.경기도,광명시,1.7
2020,조이혼율,4.경기도,광명시,1.9
2021,조이혼율,4.경기도,광명시,1.7
2001,조이혼율,4.경기도,광주시,3.5
2002,조이혼율,4.경기도,광주시,3.3
2003,조이혼율,4.경기도,광주시,3.7
2004,조이혼율,4.경기도,광주시,3.6
2005,조이혼율,4.경기도,광주시,3.3
2006,조이혼율,4.경기도,광주시,2.9
2007,조이혼율,4.경기도,광주시,2.9
2008,조이혼율,4.경기도,광주시,2.9
2009,조이혼율,4.경기도,광주시,3.2
2010,조이혼율,4.경기도,광주시,2.8
2011,조이혼율,4.경기도,광주시,2.9
2012,조이혼율,4.경기도,광주시,2.8
2013,조이혼율,4.경기도,광주시,2.9
2014,조이혼율,4.경기도,광주시,2.8
2015,조이혼율,4.경기도,광주시,2.7
2016,조이혼율,4.경기도,광주시,2.5
2017,조이혼율,4.경기도,광주시,2.6
2018,조이혼율,4.경기도,광주시,2.7
2019,조이혼율,4.경기도,광주시,2.9
2020,조이혼율,4.경기도,광주시,2.6
2021,조이혼율,4.경기도,광주시,2.6
2001,조이혼율,4.경기도,구리시,3
2002,조이혼율,4.경기도,구리시,3.1
2003,조이혼율,4.경기도,구리시,3.7
2004,조이혼율,4.경기도,구리시,3
2005,조이혼율,4.경기도,구리시,2.6
2006,조이혼율,4.경기도,구리시,2.7
2007,조이혼율,4.경기도,구리시,2.5
2008,조이혼율,4.경기도,구리시,2.7
2009,조이혼율,4.경기도,구리시,2.3
2010,조이혼율,4.경기도,구리시,2.6
2011,조이혼율,4.경기도,구리시,2.2
2012,조이혼율,4.경기도,구리시,2.3
2013,조이혼율,4.경기도,구리시,2.2
2014,조이혼율,4.경기도,구리시,2.5
2015,조이혼율,4.경기도,구리시,2.1
2016,조이혼율,4.경기도,구리시,2
2017,조이혼율,4.경기도,구리시,1.7
2018,조이혼율,4.경기도,구리시,1.9
2019,조이혼율,4.경기도,구리시,2
2020,조이혼율,4.경기도,구리시,2.4
2021,조이혼율,4.경기도,구리시,1.8
2001,조이혼율,4.경기도,군포시,2.6
2002,조이혼율,4.경기도,군포시,2.6
2003,조이혼율,4.경기도,군포시,3.1
2004,조이혼율,4.경기도,군포시,2.5
2005,조이혼율,4.경기도,군포시,2.3
2006,조이혼율,4.경기도,군포시,2.1
2007,조이혼율,4.경기도,군포시,2
2008,조이혼율,4.경기도,군포시,2
2009,조이혼율,4.경기도,군포시,2.2
2010,조이혼율,4.경기도,군포시,1.9
2011,조이혼율,4.경기도,군포시,1.9
2012,조이혼율,4.경기도,군포시,1.9
2013,조이혼율,4.경기도,군포시,1.9
2014,조이혼율,4.경기도,군포시,1.9
2015,조이혼율,4.경기도,군포시,1.8
2016,조이혼율,4.경기도,군포시,1.6
2017,조이혼율,4.경기도,군포시,1.8
2018,조이혼율,4.경기도,군포시,1.8
2019,조이혼율,4.경기도,군포시,1.9
2020,조이혼율,4.경기도,군포시,1.8
2021,조이혼율,4.경기도,군포시,1.7
2001,조이혼율,4.경기도,김포시,2.9
2002,조이혼율,4.경기도,김포시,2.6
2003,조이혼율,4.경기도,김포시,3
2004,조이혼율,4.경기도,김포시,2.9
2005,조이혼율,4.경기도,김포시,2.6
2006,조이혼율,4.경기도,김포시,2.9
2007,조이혼율,4.경기도,김포시,2.7
2008,조이혼율,4.경기도,김포시,2.5
2009,조이혼율,4.경기도,김포시,2.5
2010,조이혼율,4.경기도,김포시,2.4
2011,조이혼율,4.경기도,김포시,2.6
2012,조이혼율,4.경기도,김포시,2.3
2013,조이혼율,4.경기도,김포시,2.3
2014,조이혼율,4.경기도,김포시,2.4
2015,조이혼율,4.경기도,김포시,2.3
2016,조이혼율,4.경기도,김포시,2.1
2017,조이혼율,4.경기도,김포시,2.1
2018,조이혼율,4.경기도,김포시,2.2
2019,조이혼율,4.경기도,김포시,2.1
2020,조이혼율,4.경기도,김포시,2.1
2021,조이혼율,4.경기도,김포시,1.9
2001,조이혼율,4.경기도,남양주시,3.4
2002,조이혼율,4.경기도,남양주시,3.6
2003,조이혼율,4.경기도,남양주시,4.1
2004,조이혼율,4.경기도,남양주시,3.3
2005,조이혼율,4.경기도,남양주시,3
2006,조이혼율,4.경기도,남양주시,2.9
2007,조이혼율,4.경기도,남양주시,2.9
2008,조이혼율,4.경기도,남양주시,2.8
2009,조이혼율,4.경기도,남양주시,2.7
2010,조이혼율,4.경기도,남양주시,2.5
2011,조이혼율,4.경기도,남양주시,2.6
2012,조이혼율,4.경기도,남양주시,2.6
2013,조이혼율,4.경기도,남양주시,2.6
2014,조이혼율,4.경기도,남양주시,2.5
2015,조이혼율,4.경기도,남양주시,2.4
2016,조이혼율,4.경기도,남양주시,2.3
2017,조이혼율,4.경기도,남양주시,2.2
2018,조이혼율,4.경기도,남양주시,2.3
2019,조이혼율,4.경기도,남양주시,2.3
2020,조이혼율,4.경기도,남양주시,2.3
2021,조이혼율,4.경기도,남양주시,2.2
2001,조이혼율,4.경기도,동두천시,4.5
2002,조이혼율,4.경기도,동두천시,5
2003,조이혼율,4.경기도,동두천시,5.7
2004,조이혼율,4.경기도,동두천시,5
2005,조이혼율,4.경기도,동두천시,4
2006,조이혼율,4.경기도,동두천시,4.4
2007,조이혼율,4.경기도,동두천시,4.4
2008,조이혼율,4.경기도,동두천시,3.7
2009,조이혼율,4.경기도,동두천시,3.8
2010,조이혼율,4.경기도,동두천시,3.4
2011,조이혼율,4.경기도,동두천시,3.1
2012,조이혼율,4.경기도,동두천시,3.4
2013,조이혼율,4.경기도,동두천시,3.9
2014,조이혼율,4.경기도,동두천시,3.7
2015,조이혼율,4.경기도,동두천시,3.5
2016,조이혼율,4.경기도,동두천시,2.9
2017,조이혼율,4.경기도,동두천시,3
2018,조이혼율,4.경기도,동두천시,2.7
2019,조이혼율,4.경기도,동두천시,3.1
2020,조이혼율,4.경기도,동두천시,3
2021,조이혼율,4.경기도,동두천시,2.8
2001,조이혼율,4.경기도,부천시,3.3
2002,조이혼율,4.경기도,부천시,3.4
2003,조이혼율,4.경기도,부천시,4.1
2004,조이혼율,4.경기도,부천시,3.2
2005,조이혼율,4.경기도,부천시,3
2006,조이혼율,4.경기도,부천시,3.2
2007,조이혼율,4.경기도,부천시,3
2008,조이혼율,4.경기도,부천시,2.5
2009,조이혼율,4.경기도,부천시,2.7
2010,조이혼율,4.경기도,부천시,2.4
2011,조이혼율,4.경기도,부천시,2.4
2012,조이혼율,4.경기도,부천시,2.4
2013,조이혼율,4.경기도,부천시,2.4
2014,조이혼율,4.경기도,부천시,2.3
2015,조이혼율,4.경기도,부천시,2.3
2016,조이혼율,4.경기도,부천시,2.1
2017,조이혼율,4.경기도,부천시,2.1
2018,조이혼율,4.경기도,부천시,2.1
2019,조이혼율,4.경기도,부천시,2.2
2020,조이혼율,4.경기도,부천시,2
2021,조이혼율,4.경기도,부천시,1.9
2001,조이혼율,4.경기도,성남시,3.2
2002,조이혼율,4.경기도,성남시,3.4
2003,조이혼율,4.경기도,성남시,3.5
2004,조이혼율,4.경기도,성남시,2.9
2005,조이혼율,4.경기도,성남시,2.9
2006,조이혼율,4.경기도,성남시,2.9
2007,조이혼율,4.경기도,성남시,2.7
2008,조이혼율,4.경기도,성남시,2.5
2009,조이혼율,4.경기도,성남시,2.6
2010,조이혼율,4.경기도,성남시,2.3
2011,조이혼율,4.경기도,성남시,2.2
2012,조이혼율,4.경기도,성남시,2.1
2013,조이혼율,4.경기도,성남시,2.1
2014,조이혼율,4.경기도,성남시,2.2
2015,조이혼율,4.경기도,성남시,2.1
2016,조이혼율,4.경기도,성남시,1.9
2017,조이혼율,4.경기도,성남시,1.9
2018,조이혼율,4.경기도,성남시,1.9
2019,조이혼율,4.경기도,성남시,1.9
2020,조이혼율,4.경기도,성남시,1.7
2021,조이혼율,4.경기도,성남시,1.7
2001,조이혼율,4.경기도,수원시,2.8
2002,조이혼율,4.경기도,수원시,3.1
2003,조이혼율,4.경기도,수원시,3.4
2004,조이혼율,4.경기도,수원시,2.8
2005,조이혼율,4.경기도,수원시,2.6
2006,조이혼율,4.경기도,수원시,2.4
2007,조이혼율,4.경기도,수원시,2.5
2008,조이혼율,4.경기도,수원시,2.3
2009,조이혼율,4.경기도,수원시,2.4
2010,조이혼율,4.경기도,수원시,2.3
2011,조이혼율,4.경기도,수원시,2.3
2012,조이혼율,4.경기도,수원시,2.1
2013,조이혼율,4.경기도,수원시,2.2
2014,조이혼율,4.경기도,수원시,2.2
2015,조이혼율,4.경기도,수원시,2.1
2016,조이혼율,4.경기도,수원시,1.9
2017,조이혼율,4.경기도,수원시,2
2018,조이혼율,4.경기도,수원시,1.9
2019,조이혼율,4.경기도,수원시,2
2020,조이혼율,4.경기도,수원시,1.9
2021,조이혼율,4.경기도,수원시,1.8
2001,조이혼율,4.경기도,시흥시,3.3
2002,조이혼율,4.경기도,시흥시,3.8
2003,조이혼율,4.경기도,시흥시,4.5
2004,조이혼율,4.경기도,시흥시,3.7
2005,조이혼율,4.경기도,시흥시,3.6
2006,조이혼율,4.경기도,시흥시,3.5
2007,조이혼율,4.경기도,시흥시,3.6
2008,조이혼율,4.경기도,시흥시,3.3
2009,조이혼율,4.경기도,시흥시,3.3
2010,조이혼율,4.경기도,시흥시,3
2011,조이혼율,4.경기도,시흥시,3.1
2012,조이혼율,4.경기도,시흥시,3.1
2013,조이혼율,4.경기도,시흥시,3.1
2014,조이혼율,4.경기도,시흥시,3.1
2015,조이혼율,4.경기도,시흥시,2.9
2016,조이혼율,4.경기도,시흥시,2.8
2017,조이혼율,4.경기도,시흥시,2.6
2018,조이혼율,4.경기도,시흥시,2.7
2019,조이혼율,4.경기도,시흥시,2.7
2020,조이혼율,4.경기도,시흥시,2.7
2021,조이혼율,4.경기도,시흥시,2.5
2001,조이혼율,4.경기도,안산시,3.7
2002,조이혼율,4.경기도,안산시,4.1
2003,조이혼율,4.경기도,안산시,4.8
2004,조이혼율,4.경기도,안산시,4
2005,조이혼율,4.경기도,안산시,3.7
2006,조이혼율,4.경기도,안산시,3.7
2007,조이혼율,4.경기도,안산시,3.5
2008,조이혼율,4.경기도,안산시,3.4
2009,조이혼율,4.경기도,안산시,3.5
2010,조이혼율,4.경기도,안산시,3
2011,조이혼율,4.경기도,안산시,3.2
2012,조이혼율,4.경기도,안산시,3.3
2013,조이혼율,4.경기도,안산시,3.1
2014,조이혼율,4.경기도,안산시,3
2015,조이혼율,4.경기도,안산시,3
2016,조이혼율,4.경기도,안산시,2.9
2017,조이혼율,4.경기도,안산시,2.8
2018,조이혼율,4.경기도,안산시,2.8
2019,조이혼율,4.경기도,안산시,2.9
2020,조이혼율,4.경기도,안산시,2.8
2021,조이혼율,4.경기도,안산시,2.6
2001,조이혼율,4.경기도,안성시,2.5
2002,조이혼율,4.경기도,안성시,3.1
2003,조이혼율,4.경기도,안성시,3.3
2004,조이혼율,4.경기도,안성시,3.1
2005,조이혼율,4.경기도,안성시,2.9
2006,조이혼율,4.경기도,안성시,2.9
2007,조이혼율,4.경기도,안성시,2.6
2008,조이혼율,4.경기도,안성시,2.5
2009,조이혼율,4.경기도,안성시,2.8
2010,조이혼율,4.경기도,안성시,2.4
2011,조이혼율,4.경기도,안성시,2.6
2012,조이혼율,4.경기도,안성시,2.6
2013,조이혼율,4.경기도,안성시,2.7
2014,조이혼율,4.경기도,안성시,2.6
2015,조이혼율,4.경기도,안성시,2.5
2016,조이혼율,4.경기도,안성시,2.5
2017,조이혼율,4.경기도,안성시,2.5
2018,조이혼율,4.경기도,안성시,2.8
2019,조이혼율,4.경기도,안성시,2.6
2020,조이혼율,4.경기도,안성시,2.4
2021,조이혼율,4.경기도,안성시,2.5
2001,조이혼율,4.경기도,안양시,2.8
2002,조이혼율,4.경기도,안양시,2.9
2003,조이혼율,4.경기도,안양시,3
2004,조이혼율,4.경기도,안양시,2.6
2005,조이혼율,4.경기도,안양시,2.3
2006,조이혼율,4.경기도,안양시,2
2007,조이혼율,4.경기도,안양시,2.1
2008,조이혼율,4.경기도,안양시,2
2009,조이혼율,4.경기도,안양시,2.3
2010,조이혼율,4.경기도,안양시,2
2011,조이혼율,4.경기도,안양시,1.9
2012,조이혼율,4.경기도,안양시,1.9
2013,조이혼율,4.경기도,안양시,1.8
2014,조이혼율,4.경기도,안양시,1.8
2015,조이혼율,4.경기도,안양시,1.8
2016,조이혼율,4.경기도,안양시,1.7
2017,조이혼율,4.경기도,안양시,1.7
2018,조이혼율,4.경기도,안양시,1.7
2019,조이혼율,4.경기도,안양시,1.7
2020,조이혼율,4.경기도,안양시,1.6
2021,조이혼율,4.경기도,안양시,1.6
2001,조이혼율,4.경기도,양주시,3.5
2002,조이혼율,4.경기도,양주시,3.9
2003,조이혼율,4.경기도,양주시,4.7
2004,조이혼율,4.경기도,양주시,4
2005,조이혼율,4.경기도,양주시,3.5
2006,조이혼율,4.경기도,양주시,3.1
2007,조이혼율,4.경기도,양주시,3.1
2008,조이혼율,4.경기도,양주시,3.2
2009,조이혼율,4.경기도,양주시,3.2
2010,조이혼율,4.경기도,양주시,3
2011,조이혼율,4.경기도,양주시,3.2
2012,조이혼율,4.경기도,양주시,3.1
2013,조이혼율,4.경기도,양주시,3
2014,조이혼율,4.경기도,양주시,2.9
2015,조이혼율,4.경기도,양주시,2.8
2016,조이혼율,4.경기도,양주시,2.6
2017,조이혼율,4.경기도,양주시,2.6
2018,조이혼율,4.경기도,양주시,2.8
2019,조이혼율,4.경기도,양주시,2.7
2020,조이혼율,4.경기도,양주시,2.7
2021,조이혼율,4.경기도,양주시,2.4
2001,조이혼율,4.경기도,양평군,2.5
2002,조이혼율,4.경기도,양평군,2.9
2003,조이혼율,4.경기도,양평군,2.9
2004,조이혼율,4.경기도,양평군,2.5
2005,조이혼율,4.경기도,양평군,2.6
2006,조이혼율,4.경기도,양평군,2.8
2007,조이혼율,4.경기도,양평군,2.4
2008,조이혼율,4.경기도,양평군,2.4
2009,조이혼율,4.경기도,양평군,2.4
2010,조이혼율,4.경기도,양평군,2.4
2011,조이혼율,4.경기도,양평군,2.5
2012,조이혼율,4.경기도,양평군,2.6
2013,조이혼율,4.경기도,양평군,2.5
2014,조이혼율,4.경기도,양평군,2.2
2015,조이혼율,4.경기도,양평군,2.2
2016,조이혼율,4.경기도,양평군,2.2
2017,조이혼율,4.경기도,양평군,2.1
2018,조이혼율,4.경기도,양평군,2.1
2019,조이혼율,4.경기도,양평군,2.3
2020,조이혼율,4.경기도,양평군,2.1
2021,조이혼율,4.경기도,양평군,2.1
2001,조이혼율,4.경기도,여주시,2.7
2002,조이혼율,4.경기도,여주시,3.1
2003,조이혼율,4.경기도,여주시,3.2
2004,조이혼율,4.경기도,여주시,3.1
2005,조이혼율,4.경기도,여주시,2.8
2006,조이혼율,4.경기도,여주시,2.6
2007,조이혼율,4.경기도,여주시,2.6
2008,조이혼율,4.경기도,여주시,2.5
2009,조이혼율,4.경기도,여주시,2.7
2010,조이혼율,4.경기도,여주시,2.6
2011,조이혼율,4.경기도,여주시,2.7
2012,조이혼율,4.경기도,여주시,2.6
2013,조이혼율,4.경기도,여주시,2.2
2014,조이혼율,4.경기도,여주시,2.6
2015,조이혼율,4.경기도,여주시,2.4
2016,조이혼율,4.경기도,여주시,2.4
2017,조이혼율,4.경기도,여주시,2.4
2018,조이혼율,4.경기도,여주시,2.6
2019,조이혼율,4.경기도,여주시,2.2
2020,조이혼율,4.경기도,여주시,2.6
2021,조이혼율,4.경기도,여주시,2.1
2001,조이혼율,4.경기도,연천군,3.2
2002,조이혼율,4.경기도,연천군,2.8
2003,조이혼율,4.경기도,연천군,3.3
2004,조이혼율,4.경기도,연천군,3.3
2005,조이혼율,4.경기도,연천군,3.2
2006,조이혼율,4.경기도,연천군,3
2007,조이혼율,4.경기도,연천군,2.7
2008,조이혼율,4.경기도,연천군,2.7
2009,조이혼율,4.경기도,연천군,2.7
2010,조이혼율,4.경기도,연천군,2.2
2011,조이혼율,4.경기도,연천군,2.9
2012,조이혼율,4.경기도,연천군,2.9
2013,조이혼율,4.경기도,연천군,3.1
2014,조이혼율,4.경기도,연천군,2.5
2015,조이혼율,4.경기도,연천군,2.5
2016,조이혼율,4.경기도,연천군,2.5
2017,조이혼율,4.경기도,연천군,2.4
2018,조이혼율,4.경기도,연천군,2
2019,조이혼율,4.경기도,연천군,1.9
2020,조이혼율,4.경기도,연천군,2.5
2021,조이혼율,4.경기도,연천군,2
2001,조이혼율,4.경기도,오산시,3.1
2002,조이혼율,4.경기도,오산시,3.3
2003,조이혼율,4.경기도,오산시,3.7
2004,조이혼율,4.경기도,오산시,3.2
2005,조이혼율,4.경기도,오산시,2.8
2006,조이혼율,4.경기도,오산시,2.6
2007,조이혼율,4.경기도,오산시,2.8
2008,조이혼율,4.경기도,오산시,2.7
2009,조이혼율,4.경기도,오산시,2.6
2010,조이혼율,4.경기도,오산시,3
2011,조이혼율,4.경기도,오산시,2.6
2012,조이혼율,4.경기도,오산시,2.6
2013,조이혼율,4.경기도,오산시,2.7
2014,조이혼율,4.경기도,오산시,2.6
2015,조이혼율,4.경기도,오산시,2.5
2016,조이혼율,4.경기도,오산시,2.5
2017,조이혼율,4.경기도,오산시,2.5
2018,조이혼율,4.경기도,오산시,2.5
2019,조이혼율,4.경기도,오산시,2.6
2020,조이혼율,4.경기도,오산시,2.5
2021,조이혼율,4.경기도,오산시,2.5
2001,조이혼율,4.경기도,용인시,2.8
2002,조이혼율,4.경기도,용인시,2.5
2003,조이혼율,4.경기도,용인시,2.9
2004,조이혼율,4.경기도,용인시,2.5
2005,조이혼율,4.경기도,용인시,2.3
2006,조이혼율,4.경기도,용인시,2.2
2007,조이혼율,4.경기도,용인시,2.2
2008,조이혼율,4.경기도,용인시,2
2009,조이혼율,4.경기도,용인시,2.1
2010,조이혼율,4.경기도,용인시,1.9
2011,조이혼율,4.경기도,용인시,1.9
2012,조이혼율,4.경기도,용인시,1.8
2013,조이혼율,4.경기도,용인시,1.9
2014,조이혼율,4.경기도,용인시,1.8
2015,조이혼율,4.경기도,용인시,1.7
2016,조이혼율,4.경기도,용인시,1.6
2017,조이혼율,4.경기도,용인시,1.7
2018,조이혼율,4.경기도,용인시,1.7
2019,조이혼율,4.경기도,용인시,1.7
2020,조이혼율,4.경기도,용인시,1.6
2021,조이혼율,4.경기도,용인시,1.6
2001,조이혼율,4.경기도,의왕시,2.6
2002,조이혼율,4.경기도,의왕시,2.7
2003,조이혼율,4.경기도,의왕시,2.9
2004,조이혼율,4.경기도,의왕시,2.7
2005,조이혼율,4.경기도,의왕시,2.3
2006,조이혼율,4.경기도,의왕시,2
2007,조이혼율,4.경기도,의왕시,2.4
2008,조이혼율,4.경기도,의왕시,2
2009,조이혼율,4.경기도,의왕시,2.1
2010,조이혼율,4.경기도,의왕시,2.1
2011,조이혼율,4.경기도,의왕시,1.9
2012,조이혼율,4.경기도,의왕시,2
2013,조이혼율,4.경기도,의왕시,2
2014,조이혼율,4.경기도,의왕시,1.8
2015,조이혼율,4.경기도,의왕시,1.8
2016,조이혼율,4.경기도,의왕시,1.6
2017,조이혼율,4.경기도,의왕시,1.7
2018,조이혼율,4.경기도,의왕시,1.6
2019,조이혼율,4.경기도,의왕시,1.7
2020,조이혼율,4.경기도,의왕시,1.6
2021,조이혼율,4.경기도,의왕시,1.5
2001,조이혼율,4.경기도,의정부시,3.5
2002,조이혼율,4.경기도,의정부시,3.8
2003,조이혼율,4.경기도,의정부시,4.5
2004,조이혼율,4.경기도,의정부시,3.4
2005,조이혼율,4.경기도,의정부시,3.3
2006,조이혼율,4.경기도,의정부시,3
2007,조이혼율,4.경기도,의정부시,3.1
2008,조이혼율,4.경기도,의정부시,3
2009,조이혼율,4.경기도,의정부시,3.1
2010,조이혼율,4.경기도,의정부시,2.8
2011,조이혼율,4.경기도,의정부시,2.8
2012,조이혼율,4.경기도,의정부시,2.7
2013,조이혼율,4.경기도,의정부시,2.5
2014,조이혼율,4.경기도,의정부시,2.8
2015,조이혼율,4.경기도,의정부시,2.6
2016,조이혼율,4.경기도,의정부시,2.5
2017,조이혼율,4.경기도,의정부시,2.4
2018,조이혼율,4.경기도,의정부시,2.5
2019,조이혼율,4.경기도,의정부시,2.5
2020,조이혼율,4.경기도,의정부시,2.3
2021,조이혼율,4.경기도,의정부시,2.2
2001,조이혼율,4.경기도,이천시,2.6
2002,조이혼율,4.경기도,이천시,2.8
2003,조이혼율,4.경기도,이천시,3.3
2004,조이혼율,4.경기도,이천시,2.7
2005,조이혼율,4.경기도,이천시,2.7
2006,조이혼율,4.경기도,이천시,2.5
2007,조이혼율,4.경기도,이천시,2.6
2008,조이혼율,4.경기도,이천시,2.1
2009,조이혼율,4.경기도,이천시,2.4
2010,조이혼율,4.경기도,이천시,2.6
2011,조이혼율,4.경기도,이천시,2.5
2012,조이혼율,4.경기도,이천시,2.5
2013,조이혼율,4.경기도,이천시,2.5
2014,조이혼율,4.경기도,이천시,2.3
2015,조이혼율,4.경기도,이천시,2.1
2016,조이혼율,4.경기도,이천시,2.4
2017,조이혼율,4.경기도,이천시,2
2018,조이혼율,4.경기도,이천시,2.4
2019,조이혼율,4.경기도,이천시,2.5
2020,조이혼율,4.경기도,이천시,2.4
2021,조이혼율,4.경기도,이천시,2.1
2001,조이혼율,4.경기도,파주시,3.2
2002,조이혼율,4.경기도,파주시,3.4
2003,조이혼율,4.경기도,파주시,3.9
2004,조이혼율,4.경기도,파주시,3.5
2005,조이혼율,4.경기도,파주시,3.3
2006,조이혼율,4.경기도,파주시,3.1
2007,조이혼율,4.경기도,파주시,2.8
2008,조이혼율,4.경기도,파주시,2.6
2009,조이혼율,4.경기도,파주시,2.7
2010,조이혼율,4.경기도,파주시,2.4
2011,조이혼율,4.경기도,파주시,2.4
2012,조이혼율,4.경기도,파주시,2.5
2013,조이혼율,4.경기도,파주시,2.7
2014,조이혼율,4.경기도,파주시,2.5
2015,조이혼율,4.경기도,파주시,2.4
2016,조이혼율,4.경기도,파주시,2.3
2017,조이혼율,4.경기도,파주시,2.4
2018,조이혼율,4.경기도,파주시,2.3
2019,조이혼율,4.경기도,파주시,2.4
2020,조이혼율,4.경기도,파주시,2.3
2021,조이혼율,4.경기도,파주시,2.3
2001,조이혼율,4.경기도,평택시,3.6
2002,조이혼율,4.경기도,평택시,3.6
2003,조이혼율,4.경기도,평택시,4.1
2004,조이혼율,4.경기도,평택시,3.5
2005,조이혼율,4.경기도,평택시,3.3
2006,조이혼율,4.경기도,평택시,3.3
2007,조이혼율,4.경기도,평택시,3.3
2008,조이혼율,4.경기도,평택시,2.9
2009,조이혼율,4.경기도,평택시,2.9
2010,조이혼율,4.경기도,평택시,2.7
2011,조이혼율,4.경기도,평택시,2.9
2012,조이혼율,4.경기도,평택시,2.7
2013,조이혼율,4.경기도,평택시,2.9
2014,조이혼율,4.경기도,평택시,2.8
2015,조이혼율,4.경기도,평택시,2.6
2016,조이혼율,4.경기도,평택시,2.6
2017,조이혼율,4.경기도,평택시,2.6
2018,조이혼율,4.경기도,평택시,2.7
2019,조이혼율,4.경기도,평택시,2.8
2020,조이혼율,4.경기도,평택시,2.5
2021,조이혼율,4.경기도,평택시,2.8
2001,조이혼율,4.경기도,포천시,3.5
2002,조이혼율,4.경기도,포천시,3.6
2003,조이혼율,4.경기도,포천시,4.1
2004,조이혼율,4.경기도,포천시,3.6
2005,조이혼율,4.경기도,포천시,3.2
2006,조이혼율,4.경기도,포천시,3.4
2007,조이혼율,4.경기도,포천시,3.4
2008,조이혼율,4.경기도,포천시,3.2
2009,조이혼율,4.경기도,포천시,3.7
2010,조이혼율,4.경기도,포천시,3.3
2011,조이혼율,4.경기도,포천시,3.5
2012,조이혼율,4.경기도,포천시,3.4
2013,조이혼율,4.경기도,포천시,3.2
2014,조이혼율,4.경기도,포천시,3.3
